I0,Prv_I0,Write permission,PrvUpdataTime,SysTime,WriteTrjSysTime,WriteTrjCostTime,WriteInterval
6.0,6.0,0.0,60.0,15273.9,0.0,0.0,0.0
7.0,6.0,0.0,90.0,15303.6,0.0,0.0,0.0
7.0,7.0,0.0,120.0,15334.1,0.0,0.0,0.0
8.0,7.0,0.0,149.0,15363.4,0.0,0.0,0.0
9.0,8.0,0.0,180.0,15393.9,0.0,0.0,0.0
9.0,9.0,0.0,211.0,15425.0,0.0,0.0,0.0
10.0,9.0,0.0,240.0,15454.5,0.0,0.0,0.0
11.0,10.0,1.0,270.0,15483.9,15483.9,134.0,1.0
14.0,11.0,0.0,0.0,15627.9,0.0,0.0,0.0
14.0,14.0,0.0,29.0,15657.7,0.0,0.0,0.0
15.0,14.0,0.0,63.0,15691.5,0.0,0.0,0.0
16.0,15.0,0.0,97.0,15725.9,0.0,0.0,0.0
16.0,16.0,0.0,122.0,15750.4,0.0,0.0,0.0
17.0,16.0,0.0,154.0,15782.5,0.0,0.0,0.0
18.0,17.0,0.0,186.0,15813.9,0.0,0.0,0.0
18.0,18.0,0.0,215.0,15843.9,0.0,0.0,0.0
19.0,18.0,0.0,249.0,15877.8,0.0,0.0,0.0
2.0,19.0,1.0,279.0,15907.1,15907.1,156.0,2.0
5.0,2.0,0.0,0.0,16073.9,0.0,0.0,0.0
6.0,5.0,0.0,30.0,16104.0,0.0,0.0,0.0
6.0,6.0,0.0,59.0,16133.6,0.0,0.0,0.0
7.0,6.0,0.0,90.0,16164.2,0.0,0.0,0.0
8.0,7.0,0.0,123.0,16197.4,0.0,0.0,0.0
8.0,8.0,0.0,155.0,16229.4,0.0,0.0,0.0
9.0,8.0,0.0,185.0,16259.7,0.0,0.0,0.0
10.0,9.0,0.0,219.0,16293.8,0.0,0.0,0.0
10.0,10.0,0.0,245.0,16319.5,0.0,0.0,0.0
11.0,10.0,1.0,275.0,16349.7,16349.7,138.0,1.0
14.0,11.0,0.0,0.0,16497.2,0.0,0.0,0.0
15.0,14.0,0.0,32.0,16529.9,0.0,0.0,0.0
16.0,15.0,0.0,62.0,16559.8,0.0,0.0,0.0
16.0,16.0,0.0,92.0,16590.1,0.0,0.0,0.0
17.0,16.0,0.0,123.0,16620.2,0.0,0.0,0.0
17.0,17.0,0.0,153.0,16650.5,0.0,0.0,0.0
18.0,17.0,0.0,182.0,16679.7,0.0,0.0,0.0
19.0,18.0,0.0,216.0,16713.2,0.0,0.0,0.0
19.0,19.0,0.0,242.0,16739.6,0.0,0.0,0.0
2.0,19.0,1.0,276.0,16773.2,16773.2,144.0,2.0
5.0,2.0,0.0,0.0,16927.1,0.0,0.0,0.0
6.0,5.0,0.0,32.0,16960.0,0.0,0.0,0.0
7.0,6.0,0.0,58.0,16986.0,0.0,0.0,0.0
7.0,7.0,0.0,91.0,17018.3,0.0,0.0,0.0
8.0,7.0,0.0,120.0,17048.0,0.0,0.0,0.0
9.0,8.0,0.0,151.0,17078.2,0.0,0.0,0.0
9.0,9.0,0.0,183.0,17110.2,0.0,0.0,0.0
10.0,9.0,0.0,213.0,17140.5,0.0,0.0,0.0
11.0,10.0,1.0,246.0,17173.9,17173.9,139.0,1.0
14.0,11.0,0.0,0.0,17322.9,0.0,0.0,0.0
14.0,14.0,0.0,30.0,17353.2,0.0,0.0,0.0
15.0,14.0,0.0,61.0,17383.6,0.0,0.0,0.0
16.0,15.0,0.0,95.0,17418.3,0.0,0.0,0.0
16.0,16.0,0.0,121.0,17443.8,0.0,0.0,0.0
17.0,16.0,0.0,151.0,17473.9,0.0,0.0,0.0
18.0,17.0,0.0,181.0,17504.2,0.0,0.0,0.0
18.0,18.0,0.0,211.0,17534.5,0.0,0.0,0.0
19.0,18.0,0.0,243.0,17566.3,0.0,0.0,0.0
2.0,19.0,1.0,270.0,17592.9,17592.9,137.0,2.0
5.0,2.0,0.0,0.0,17744.0,0.0,0.0,0.0
5.0,5.0,0.0,26.0,17769.9,0.0,0.0,0.0
